epoch,loss,val_loss
57,3.9722300674689648,13.21170270701311
58,6.08391214300085,9.4027018443718777
59,6.426255549913571,39.796514824078919
60,39.733517038478773,53.508478406782118
61,27.088898756867081,10.804418590415741
62,6.5910735738620838,8.7516799430729062
63,9.2282144679944693,18.075405268477212
64,6.1801483371130237,10.201879705068865
65,7.2537786852675703,8.3477045212736805
66,2.357119854585624,7.2069797899700907
67,3.4074994046011087,6.7997885990438078
68,2.385012795405133,6.7804058683176898
69,5.635922908782959,12.887469380263573
70,8.0420155073880171,6.7903782132978412
71,22.906473112204438,11.747723541023561
72,7.4244248925903698,15.082600130016221
73,3.3530950461640772,8.3717806671426018
74,3.9266447088845964,9.601890735212864
75,7.5239561536184558,7.5274541636369543
76,10.064531014289384,20.863117164871642
77,25.695727136400009,27.724830928601715
78,16.695253368267796,28.98437993666705
79,9.9547915929629482,11.314538462612282
80,7.4021487108473911,8.6781913857710986
81,2.5657264764416854,6.2700841508044549
82,6.6614283004415382,22.639110807294816
83,8.0504822711395132,23.698578654428015
84,14.849706293624124,6.2931508958893296
85,15.301786983945242,11.641993070903577
86,15.914091666048938,8.7461243118664065
87,7.2906809225985052,11.12405203001418
88,18.273219425491835,13.077624111352691
89,4.061354629296825,6.4904726666193628
90,6.6590941020981278,12.072409668204955
91,2.2702947428197038,12.769502563004155
92,5.8427425431616511,11.338527661728047
93,9.6223437285717619,6.0440217835984367
94,6.111883626553257,17.465505295862723
95,10.422943099536033,20.869191937402306
96,17.463588351575435,14.851554545824742
97,9.3370497805591466,14.462002686302728
98,12.749992068412373,6.9847311368298604
99,5.4876076850135629,7.7720259173366673
100,2.47052272160848,8.5015852562045158
101,5.3718068766495817,5.4433026358070018
102,4.1928826967875166,19.535057758768275
103,10.64236388186859,6.9778028198809077
104,11.462082690172235,7.2557358786048534
105,7.9246741714791504,33.236864698191546
106,26.69136751826408,22.965445651358497
107,15.213861873611011,32.009803382235781
108,16.853366918524596,13.188034654032704
109,4.6175787517563309,18.514808536683073
110,8.2449391133500711,10.546599993395732
111,11.101042653307502,11.578422912503175
112,9.0295011771559217,13.150737579392944
113,7.1915414127302757,7.29773596122907
114,2.411942918604784,11.605484227277914
115,4.6545881930692694,6.2426226382654146
116,3.8024748517162026,4.0171002765927151
117,3.8598366607854397,5.8562886308959392
118,5.3532640551343373,18.545079405462779
119,12.123667644375146,19.13034709540683
120,14.795501555925535,19.214877757494662
121,4.4742302168543935,18.009011702640876
122,22.275145754402068,72.712127378481455
123,19.904851299254492,7.0583774106052273
124,4.6091670312999211,5.3471764912915303
125,6.1177286405131648,14.038981033183473
126,14.048936938062127,12.397470763593267
127,6.0762133627762029,5.4614579714488691
128,7.0923185289641957,7.5327606821207809
129,9.5602209597458074,4.5491733772466798
130,5.7001627767036975,6.6074212106757857
131,3.2541869206683627,5.6423352510198352
132,4.5016890592535823,7.2656314424686022
133,9.8426881327060016,7.1514226009971216
134,16.19233682616748,17.679278574491804
135,9.3384615384011607,13.11300811531374
136,6.6331279346481766,46.393817429202997
137,74.813643210218771,16.974964626064242
138,17.345789520828813,21.603150819477282
139,11.962804605195553,5.4902532477127881
140,2.2856281971244656,10.812341264895979
141,3.9782689731307479,3.12619724805141
142,3.6021930916319169,4.0121904821956855
143,4.9591223702999789,4.8437420162992213
144,4.4431693779588235,14.064148380291352
145,14.551168104258094,27.329434102533771
146,18.961863231266477,18.848644811671583
147,6.9472438769085416,13.140003275206952
148,13.131394449084874,13.964652595874325
149,6.4595718844927879,4.9754015461948269
150,7.4855066385779363,5.1757590874060755
151,10.86544959535324,6.5161325761777329
152,5.974788610827285,22.489051978285467
153,14.982389748341753,17.642284387405443
154,22.253357561527455,30.559256190486
155,13.332092730596722,8.5082928093594301
156,5.831700252407372,4.718465196827986
157,8.0908965122552559,6.2214958763713071
158,9.8337153662379393,7.9123367717022495
159,7.7099125728685669,14.034370292450991
160,9.6418177257349456,10.736281722691775
161,6.1797888759722923,5.4401344182690599
162,3.3971892477553567,4.2564925748866411
163,2.4247136498674933,4.1879144371847623
164,3.3342934792915,28.29170684696351
165,15.535965884173358,5.7856527747753601
166,6.9339371924537687,7.5848225159541744
167,7.7880454612857521,9.3150020649558627
168,7.9955716407838668,8.8103048808803504
169,7.2579446604222424,5.3253217422556212
170,7.5259677981152944,25.924128600318365
171,10.879825109316979,14.586021119226981
172,24.494403933301385,30.50165152771185
173,8.551927770606774,16.446410565922505
174,12.904750356948915,16.61485487167311
175,28.724840639059437,19.743384198876726
176,17.533273924525382,15.241163365981159
177,5.5198927749822166,6.5267307721424395
178,4.1399431547510277,3.5211506554216792
179,2.7390994245623363,4.2530902428523678
180,3.723197581836716,4.3115602041545671
181,5.8821815661932702,2.5909643734202668
182,3.023486694681301,2.4438283495120587
183,2.9274856121942339,3.0501103441781674
184,3.8329809997307422,9.5073645948994638
185,12.237259951148014,9.0854196755140553
186,8.3907100124123648,5.8612895705751589
187,2.8123311805136408,4.0309075910609575
188,4.3870086424635275,5.3910848880330846
189,4.2446544876805055,2.2441261597093045
190,5.434664180739917,66.926577659583316
191,45.724894579545953,12.110924874296867
192,12.12137102688291,8.3021293409837664
193,9.6039708965599786,6.0337622512604803
194,20.179320162706414,3.2400187560279301
195,6.3690293080522196,6.5124095851791903
196,3.0124321337099427,2.1317886494261562
197,2.4136451580887468,1.8983751339809076
198,2.6328810833609153,1.9187984518222396
199,1.682958937721488,1.9589371186660909
200,5.5523703402452504,6.5178648827614802
201,11.534966272581752,15.355552572953073
202,7.765361935022927,2.6620828455815744
203,2.2847610595540253,2.8872792949617461
204,3.8513771300453219,4.9711221083768011
205,4.2608507964836715,9.1127799967125096
206,3.997389470108252,3.8151727940645013
207,7.373410543787136,7.7962811679662938
208,8.4194919827543657,3.8684407830607412
209,12.31090039971434,2.2612749718291103
210,8.3789141639269911,4.4149722359128782
211,4.8647427615314847,1.8656717749202953
212,2.6822276699199596,2.2136009861441219
213,4.4724434334554788,6.0415192167087239
214,5.5667686383910633,20.325915894641227
215,11.060389374509271,5.9559678189894729
216,5.4625368785465698,6.1664779385546042
217,4.9164222817362093,5.344992869409614
218,4.3213826933024846,3.7822126286686757
219,9.7532732208324564,3.5649660054375145
220,15.914315800607941,32.294153260741808
221,16.631823229691619,10.954725805819956
222,15.042597437101136,22.840419208302219
223,7.0845067949942599,3.9322525487964737
224,1.763884182329531,5.7476468750566889
225,7.9788956995363591,4.5697869759964131
226,6.6961432641425738,15.075437708166731
227,19.041709309252202,3.4671413064372061
228,6.0760729033269998,1.6967500769316965
229,3.566013002591859,9.464423067429486
230,5.5981530868467484,2.4318420156236771
231,5.202201085326112,2.9107276891407214
232,5.5171754053590716,2.1409132126315091
233,1.0106510267336182,3.3825370859435466
234,5.8679524213688854,21.867844980198534
235,18.494726451826683,20.682582559969404
236,11.995493092164091,3.7988307985358931
237,6.1675421789349842,6.0651258388909026
238,5.0840644993409212,14.762585566139812
239,8.7065582275390625,21.03553714693146
240,13.573757281519258,32.967998634550966
241,16.718788333390474,2.9631453955505656
242,7.5009815501578059,2.0747888955538487
243,10.246295732725795,6.7697531032857512
244,11.145373424875393,5.6219232635970453
245,5.7367812694345481,6.7854057760799629
246,2.5925450447655507,5.7072035845588234
247,4.4854902593196666,3.9981248563288165
248,3.7643201715416379,0.93446902778495577
249,1.2695818658718847,2.7632355291407911
250,1.5497348887439617,2.1844100874643946
251,2.4069291932102095,1.5548450308318478
252,1.2766892100557869,4.6214843217064354
253,6.2179178131951227,6.1494601695530182
254,4.3255973087907327,3.4062102616017818
255,2.1151874094833563,3.8414193845754805
256,8.2117827968832895,9.2600066565876773
257,5.8622767248271428,8.1906262005076691
258,7.0970267484217517,10.404032662926074
259,12.213915518772454,7.9190980627809884
260,2.5311439047134461,3.8676629605308035
261,7.2114133972199363,10.411374009430594
262,12.147610733047925,6.2429181031029293
263,9.264884774086406,10.75638935809534
264,4.3869719377761021,3.0450305827999999
265,1.3946421038466716,6.965526974976247
266,8.947621906735769,2.4377947577012953
267,5.6169195587252396,4.8986506033977122
268,4.7887613292584206,6.7537640181857368
269,3.700368648203312,1.1016165390841364
270,1.4402112558545399,5.8914489967535157
271,7.5500945593594526,7.4161006407841068
272,8.6284556251494475,3.2182597803995705
273,3.7626608997706033,10.559941858699078
274,12.09279376685374,13.784990588208839
275,7.2800457624741544,3.2171563784773505
276,4.2769665649398361,5.3375774256585187
277,5.7683155899675782,6.9653741494051813
278,6.1187483018317828,4.7014139532673838
279,2.51381303744061,7.1124789796008416
280,5.5998887927443892,1.225321565250125
281,3.9465255305600264,12.42735884876074
282,11.762249134205005,10.224731306542553
283,6.1053990572077748,7.0230985735961156
284,6.8414151227032693,6.8552723934775903
285,11.306586736514245,11.485073972412676
286,10.223473835383913,13.410503827381429
287,7.1981481612955101,2.5450918039670301
288,2.9426695741253135,1.2639689903141176
289,2.2970928782788813,7.093451282926388
290,4.9885805271289962,5.8372030892977405
291,5.195519884917962,5.0997063648589993
292,10.688871828126318,5.0005297454148989
293,4.6438716939447344,3.7945210822964599
294,3.6655426300111622,5.735289133739176
295,5.0641541814607844,5.2148211017112613
296,3.1638969233251895,0.95519662604612465
297,2.9994665251837835,3.0412065074908843
298,3.2227968502437134,8.5027369950947005
299,9.0687217241452061,54.547493937583901
300,25.113035649429133,4.9825738731183504
301,6.4633236672162031,1.3567559004937164
302,3.8888176027148837,42.591113111182999
303,23.750397246560933,9.0125867825912618
304,4.904733131942435,4.7299061958265751
305,4.8878739949607066,8.5936236662023209
306,4.7382790973647628,2.8282884422101473
307,4.4590711868348922,2.6497516152290368
308,4.746997522228539,2.1667802747189078
309,3.5239757861129539,4.6071331508388464
310,2.7698068986704318,3.0289230678841794
311,1.3566846518850131,3.3516351342570303
312,1.5632926377739926,6.1060112164854639
313,2.0980397156236594,1.5542544860957945
314,1.583485038682757,5.2820419054651406
315,3.2308043163009139,2.7089514621640136
316,2.5174650380640853,1.8943142187853717
317,2.1518995840363053,3.1762133390172718
318,2.4314055751871178,2.5940372799941263
319,3.9717496579566611,3.5822562647308729
320,1.8433298554440094,2.6570971698583832
321,5.0336818567519321,1.7526863156457435
322,1.7803103325298293,1.3951328853520077
323,3.1626531184946067,5.596627095166375
324,5.0755141556508256,6.3229942838473958
325,5.9911079004468251,3.6135179350619713
326,7.9973972559956366,4.2413002175074244
327,3.0643276667889254,6.0927377795287327
328,2.2700194971551619,2.5613107256845056
329,2.4842750035195684,6.4804043208851532
330,3.1578883349650191,5.3842467730259376
331,3.2916685681284208,7.5357414162934013
332,6.1263410171854149,7.4021960913950444
333,6.5619292023741167,14.169557344064623
334,6.0958810254870128,2.2725795979839361
335,2.5275676005171159,2.2940365832656529
336,3.9098557268150551,5.7125604602943634
337,4.4639215528229137,5.353806187124813
338,11.091678234775371,23.98316244001359
339,11.487840636767478,6.575877036103523
340,4.1615650614593251,3.357599468054048
341,3.5156393325868458,1.9773921919496436
342,1.9299506807523499,3.3931589403388669
343,2.3555961067293896,50.792699335529342
344,735.50421941623767,259.74127258678709
345,241.8011658593951,27.383041812908537
346,35.331819761927726,11.012587520729278
347,7.4819480372063909,2.798135620152618
348,2.5532575615148976,2.4320732661445073
349,1.269850447835255,3.4656775507026412
350,1.6414231508357044,1.414955313360728
351,1.4881242268370012,2.0137400368787923
352,0.96395858361887832,1.3586246539195626
353,0.95440058453092846,3.5166032646462644
354,1.2220947067310781,1.4842722135431625
355,0.73550775935375146,1.8756955083309681
356,0.77290791616518306,2.1316540750556685
357,0.66822088255313195,1.6084373233488101
358,0.72133418286042938,1.4758165074575795
359,0.75002509269694728,1.4481640216366793
360,0.62928681074039927,1.3692365622741889
361,0.59831905708391475,1.6260784775849098
362,0.74347033023588938,1.5626790147078664
363,0.5829985503551891,2.1021139747218083
364,0.87081016140219603,3.8151999405663082
365,2.264038927761125,2.995775901127157
366,0.99894182598639913,1.4880288795051928
367,0.62666067297076,1.4894942067355932
368,0.56045380811141843,1.4474913848811997
369,0.71338699819374474,1.4524950327887993
370,0.59033542785624904,1.4921892571375466
371,0.59391445200507043,1.411247126089161
372,0.57955586333824283,1.6461871091057272
373,1.100522937230122,2.1791622151531302
374,1.0877983869348533,2.3922418226767621
375,0.87236762739748619,3.2223830909551849
376,0.95230289042731864,1.5597039099448236
377,0.58164299871205305,1.4732617877954299
378,0.58675585141397801,1.4920329899979818
379,0.87919794728235945,1.5517016756276227
380,0.5634206442675963,1.5774756142229487
381,0.67320205780213749,1.4979476633455731
382,0.57914063622676781,1.506728729965517
383,0.51335969236161971,1.6771964344077803
384,0.53521314275608145,1.7674837433516795
385,0.59797354526971103,1.5269378711564623
386,0.61694770548569322,1.5074040070406793
387,0.73300344438709841,1.5987723999348218
388,0.63417414082175905,1.9056131994761181
389,0.64871782677654377,2.9578105488059689
390,0.89561014018431617,1.4407008519113618
391,0.77791573383190016,1.4056688170684011
392,0.85562933214897974,1.7798786613594269
393,0.75199283346717738,1.5419025218154623
394,0.60369408323808949,1.7800811721075429
395,1.1721027103471167,1.4222355948144068
396,1.238331582565857,1.6142865146276753
397,0.66854728445594691,2.3037987390169787
398,0.88232818454381368,2.7040345683555485
399,1.5873105475686706,3.2878099750070011
400,1.164854681050336,2.370969441653036
401,0.660087042997894,1.4694563667102496
402,0.81049831119584448,1.9379615481054819
403,0.69248514551929974,1.5454581023738849
404,0.50761629040103884,1.4230746696054382
405,0.61264089988582915,1.5012022087079453
406,0.75328700753396427,1.7284462359667563
407,1.0928035221472689,1.8366667161415975
408,0.64636306703826529,2.7541828340052081
409,0.75818360256560058,1.6033062875824446
410,0.64031885680838374,1.6036223759961201
411,0.92856036402561049,2.3394323185132384
412,0.68247665342234776,2.0194821497973274
413,0.72208309173583984,2.1020169213829396
414,1.4634819894170565,2.6557932999850058
415,0.94183416817904497,2.3470630579319534
416,1.3898990899937633,7.2559192069912841
417,4.491453926504394,1.6011400610300779
418,1.9902509551479983,1.5601076120193529
419,0.96861913150230061,2.0153441912618586
420,0.76577080215936821,2.5369874980796601
421,0.65564996623453287,3.3751246087691364
422,1.4981058522016424,8.0882809051419198
423,3.2922248060320629,1.6442227396802636
424,0.9848326253302303,1.910615085817343
425,0.72866659718776439,1.5133464771896692
426,0.85414836650767934,1.9874108029592885
427,1.163949718691194,4.1898570636477634
428,0.96175565040160604,1.5501276933740906
429,1.6320611248291079,1.6267519923555593
430,0.97885108484652794,4.6237145725049471
431,3.2448263401357234,1.3146382802780199
432,1.344567388541414,1.4230212641205211
433,1.2398025685377081,3.5560517355384471
434,1.2695568216190416,1.9255573192248034
435,2.1878948427522134,4.2806791875384542
436,3.1477777163187661,1.7946502261855655
437,1.8820332573274525,1.4558933065402619
438,1.8920742852207073,3.6284620820922378
439,2.0612728800547955,3.0564125994041609
440,1.0784314822696854,1.756698437888556
441,1.3456254066753779,3.1789180582890939
442,2.0880130434968343,1.7453123157607513
443,2.6256196253584245,6.5477361191906054
444,3.7110018470159774,4.1087913409844274
445,1.5483239378948761,4.7751232108833621
446,2.1645752672305325,1.6228484793713218
447,0.74876795666207996,1.4891078623455745
448,0.73398579246222728,1.3445866000910662
449,0.93044382370548484,1.6212736910710763
450,0.74884677656884058,1.3427288183486867
451,0.56300445446752223,1.2991996261726593
452,1.3724192626191756,2.4858396769308087
453,1.1703929753951083,1.9255008815611847
454,1.2200614071677252,5.4909527309169714
455,2.058928283644311,3.0433598074012496
456,1.2453448823940607,1.8984449389549232
457,1.6750597571149284,1.7071406472209067
458,1.7439845857735523,1.4071408093160152
459,0.51182712711117884,1.4993695751432294
460,0.94443039050318089,2.1437989174397001
461,1.0161263567430001,1.7906529320282834
462,0.94876628451877165,1.8067176068899433
463,0.89260862755432047,1.2312061114946018
464,0.64710597221743427,1.5994725079728354
465,2.1141353518138697,1.4263692304445863
466,2.2624289023042214,1.3768935458209861
467,0.88477772155416357,3.5011735331532385
468,1.8704434569480488,2.5570220954647005
469,1.270914266138901,6.5030791338752296
470,5.548613020422037,3.2649613401099993
471,1.9113008622769956,2.4943800511374929
472,2.6991126395056768,1.0061301476446098
473,3.2964451857555059,1.6450586736017705
474,2.5436902230168568,1.1051662949954761
475,1.3010215821825428,1.7922384916075242
476,0.7862388670689775,1.1474319115142704
477,0.88971712265485603,2.3030240055946374
478,0.90542876984111564,1.5091726004892827
479,0.77342435827961675,1.1243972027264881
480,0.94465643216553052,2.5332761770431471
481,1.9993608618469396,2.1951048927779535
482,1.7125059306130979,1.0708908335343235
483,2.0529041596278241,1.3494066690143787
484,1.2178641453446675,1.4282237413128833
485,0.59260480590317965,14.08327918746523
486,17.410481218447902,15.85019204933946
487,8.3335081216239146,10.746268517461724
488,3.1195020970003107,2.0550236133599058
489,1.0141886388078147,2.0126092463454963
490,1.0826351147129702,4.1949195788002607
491,1.0484246069511758,1.0126407893818599
492,0.80954475222546374,2.0833125025864354
493,1.5141081780563166,5.052287246420657
494,2.2148026232856783,1.5823504389624108
495,1.3170381043673542,1.3570091777910758
496,0.92157761145521089,1.0631128110383685
497,0.63838381697366264,1.4474078084662234
498,0.84265360616362139,1.4207991693780149
499,1.422283921283459,1.1985092092962826
